customer_id,customer_name,segment,city,created_date
C00484,Customer 00484,Corporate,Colombo,2023-02-16
C00485,Customer 00485,Small Business,Jaffna,2024-08-06
C00486,Customer 00486,Small Business,Negombo,2024-01-07
C00487,Customer 00487,Corporate,Batticaloa,2023-03-17
C00488,Customer 00488,Small Business,Negombo,2025-02-21
C00489,Customer 00489,Small Business,Kandy,2025-04-25
C00490,Customer 00490,Consumer,Anuradhapura,2023-05-12
C00491,Customer 00491,Corporate,Kurunegala,2024-01-18
C00492,Customer 00492,Consumer,Jaffna,2025-02-12
C00493,Customer 00493,Small Business,Anuradhapura,2024-09-08
C00494,Customer 00494,Consumer,Colombo,2024-05-27
C00495,Customer 00495,Consumer,Kurunegala,2023-02-09
C00496,Customer 00496,Corporate,Batticaloa,2025-04-03
C00497,Customer 00497,Small Business,Galle,2023-06-02
C00498,Customer 00498,Small Business,Kurunegala,2023-12-02
C00499,Customer 00499,Corporate,Negombo,2023-06-16
C00500,Customer 00500,Corporate,Batticaloa,2024-08-30
C00501,Customer 00501,Small Business,Negombo,2024-12-26
C00502,Customer 00502,Consumer,Kurunegala,2024-05-01
C00503,Customer 00503,Small Business,Kandy,2023-12-06
C00504,Customer 00504,Small Business,Negombo,2024-03-02
C00505,Customer 00505,Small Business,Colombo,2025-03-26
C00506,Customer 00506,Corporate,Negombo,2024-09-03
C00507,Customer 00507,Small Business,Jaffna,2025-09-17
C00508,Customer 00508,Consumer,Batticaloa,2025-01-08
C00509,Customer 00509,Small Business,Anuradhapura,2023-06-24
C00510,Customer 00510,Small Business,Jaffna,2023-06-01
C00511,Customer 00511,Small Business,Kandy,2023-02-02
C00512,Customer 00512,Consumer,Batticaloa,2023-07-15
C00513,Customer 00513,Corporate,Galle,2023-11-18
C00514,Customer 00514,Small Business,Jaffna,2024-02-27
C00515,Customer 00515,Small Business,Batticaloa,2024-02-25
C00516,Customer 00516,Small Business,Colombo,2025-06-12
C00517,Customer 00517,Consumer,Jaffna,2024-12-23
C00518,Customer 00518,Corporate,Batticaloa,2024-07-28
C00519,Customer 00519,Corporate,Kurunegala,2024-06-22
C00520,Customer 00520,Consumer,Batticaloa,2025-09-06
C00521,Customer 00521,Small Business,Kurunegala,2025-07-23
C00522,Customer 00522,Corporate,Negombo,2024-07-13
C00523,Customer 00523,Corporate,Jaffna,2024-09-16
C00524,Customer 00524,Consumer,Negombo,2025-09-07
C00525,Customer 00525,Corporate,Jaffna,2024-07-25
C00526,Customer 00526,Corporate,Negombo,2025-08-22
C00527,Customer 00527,Consumer,Batticaloa,2024-12-22
C00528,Customer 00528,Corporate,Kurunegala,2023-11-21
C00529,Customer 00529,Small Business,Negombo,2024-07-27
C00530,Customer 00530,Consumer,Anuradhapura,2023-10-22
C00531,Customer 00531,Corporate,Kurunegala,2025-07-06
C00532,Customer 00532,Consumer,Negombo,2025-09-04
C00533,Customer 00533,Corporate,Kandy,2023-02-13
C00534,Customer 00534,Corporate,Negombo,2023-12-21
C00535,Customer 00535,Corporate,Jaffna,2025-02-04
C00536,Customer 00536,Small Business,Negombo,2023-07-26
C00537,Customer 00537,Small Business,Negombo,2025-08-13
C00538,Customer 00538,Consumer,Jaffna,2023-05-21
C00539,Customer 00539,Consumer,Jaffna,2023-09-06
C00540,Customer 00540,Consumer,Colombo,2024-10-15
C00541,Customer 00541,Corporate,Kurunegala,2023-04-13
C00542,Customer 00542,Corporate,Kandy,2025-01-04
C00543,Customer 00543,Consumer,Colombo,2024-11-28
C00544,Customer 00544,Small Business,Galle,2025-09-14
C00545,Customer 00545,Small Business,Batticaloa,2024-02-21
C00546,Customer 00546,Small Business,Jaffna,2024-05-03
C00547,Customer 00547,Corporate,Kurunegala,2025-02-13
C00548,Customer 00548,Small Business,Colombo,2023-10-20
C00549,Customer 00549,Consumer,Jaffna,2025-07-18
C00550,Customer 00550,Small Business,Colombo,2024-07-01
C00551,Customer 00551,Consumer,Anuradhapura,2025-07-24
C00552,Customer 00552,Consumer,Colombo,2025-06-22
C00553,Customer 00553,Corporate,Batticaloa,2025-05-06
C00554,Customer 00554,Small Business,Negombo,2023-07-10
C00555,Customer 00555,Consumer,Colombo,2025-06-16
C00556,Customer 00556,Small Business,Kandy,2023-11-02
C00557,Customer 00557,Corporate,Negombo,2025-08-08
C00558,Customer 00558,Small Business,Batticaloa,2024-04-10
C00559,Customer 00559,Consumer,Batticaloa,2025-06-29
C00560,Customer 00560,Consumer,Kandy,2023-10-07
C00561,Customer 00561,Consumer,Batticaloa,2023-12-05
C00562,Customer 00562,Corporate,Galle,2024-10-25
C00563,Customer 00563,Small Business,Kurunegala,2023-01-15
C00564,Customer 00564,Corporate,Jaffna,2025-03-20
C00565,Customer 00565,Small Business,Anuradhapura,2023-06-29
C00566,Customer 00566,Corporate,Kurunegala,2025-04-26
C00567,Customer 00567,Corporate,Kandy,2023-03-30
C00568,Customer 00568,Consumer,Batticaloa,2023-07-09
C00569,Customer 00569,Consumer,Colombo,2023-11-28
C00570,Customer 00570,Corporate,Jaffna,2023-09-25
C00571,Customer 00571,Corporate,Kurunegala,2024-04-02
C00572,Customer 00572,Small Business,Colombo,2023-11-06
C00573,Customer 00573,Small Business,Kurunegala,2023-09-25
C00574,Customer 00574,Consumer,Colombo,2024-12-10
C00575,Customer 00575,Consumer,Batticaloa,2024-11-14
C00576,Customer 00576,Consumer,Anuradhapura,2023-11-11
C00577,Customer 00577,Small Business,Negombo,2024-12-03
C00578,Customer 00578,Consumer,Negombo,2024-12-07
C00579,Customer 00579,Small Business,Jaffna,2024-01-12
C00580,Customer 00580,Consumer,Batticaloa,2023-08-13
C00581,Customer 00581,Corporate,Kurunegala,2023-06-06
C00582,Customer 00582,Small Business,Batticaloa,2024-03-01
C00583,Customer 00583,Small Business,Jaffna,2025-02-14
C00584,Customer 00584,Consumer,Kandy,2025-02-19
C00585,Customer 00585,Corporate,Kurunegala,2024-06-22
C00586,Customer 00586,Small Business,Kandy,2023-03-21
C00587,Customer 00587,Small Business,Jaffna,2023-03-05
C00588,Customer 00588,Small Business,Galle,2024-08-09
C00589,Customer 00589,Corporate,Batticaloa,2023-06-18
C00590,Customer 00590,Small Business,Jaffna,2023-04-30
C00591,Customer 00591,Small Business,Batticaloa,2025-01-04
C00592,Customer 00592,Small Business,Batticaloa,2023-04-04
C00593,Customer 00593,Consumer,Batticaloa,2025-04-08
C00594,Customer 00594,Small Business,Anuradhapura,2023-05-16
C00595,Customer 00595,Small Business,Colombo,2024-04-12
C00596,Customer 00596,Corporate,Negombo,2024-07-26
C00597,Customer 00597,Consumer,Anuradhapura,2025-01-10
C00598,Customer 00598,Consumer,Jaffna,2023-09-18
C00599,Customer 00599,Consumer,Colombo,2024-08-15
C00600,Customer 00600,Corporate,Kandy,2024-03-09
C00601,Customer 00601,Consumer,Kandy,2024-07-08
C00602,Customer 00602,Corporate,Colombo,2025-08-14
C00603,Customer 00603,Corporate,Galle,2023-10-21
C00604,Customer 00604,Consumer,Anuradhapura,2025-02-26
C00605,Customer 00605,Corporate,Batticaloa,2024-01-19
C00606,Customer 00606,Corporate,Anuradhapura,2025-06-09
C00607,Customer 00607,Small Business,Galle,2023-03-24
C00608,Customer 00608,Corporate,Kandy,2024-10-31
C00609,Customer 00609,Small Business,Anuradhapura,2023-07-02
C00610,Customer 00610,Consumer,Jaffna,2024-06-25
C00611,Customer 00611,Consumer,Colombo,2025-05-04
C00612,Customer 00612,Corporate,Anuradhapura,2023-11-02
C00613,Customer 00613,Corporate,Jaffna,2024-06-28
C00614,Customer 00614,Corporate,Kurunegala,2023-09-11
C00615,Customer 00615,Corporate,Jaffna,2023-06-08
C00616,Customer 00616,Small Business,Kandy,2025-08-17
C00617,Customer 00617,Small Business,Anuradhapura,2023-02-02
C00618,Customer 00618,Consumer,Jaffna,2024-09-21
C00619,Customer 00619,Consumer,Kandy,2023-07-31
C00620,Customer 00620,Consumer,Batticaloa,2024-08-31
C00621,Customer 00621,Small Business,Colombo,2024-09-04
C00622,Customer 00622,Small Business,Colombo,2023-09-08
C00623,Customer 00623,Corporate,Jaffna,2024-02-16
C00624,Customer 00624,Consumer,Colombo,2024-07-06
C00625,Customer 00625,Small Business,Negombo,2023-05-24
C00626,Customer 00626,Small Business,Kurunegala,2023-08-28
C00627,Customer 00627,Small Business,Kurunegala,2024-08-14
C00628,Customer 00628,Corporate,Galle,2023-08-31
C00629,Customer 00629,Small Business,Jaffna,2024-11-07
C00630,Customer 00630,Corporate,Negombo,2024-02-28
C00631,Customer 00631,Small Business,Galle,2023-03-04
C00632,Customer 00632,Small Business,Anuradhapura,2024-10-03
C00633,Customer 00633,Corporate,Colombo,2024-07-23
C00634,Customer 00634,Corporate,Anuradhapura,2025-09-22
C00635,Customer 00635,Small Business,Kurunegala,2025-03-15
C00636,Customer 00636,Corporate,Anuradhapura,2024-12-14
C00637,Customer 00637,Corporate,Anuradhapura,2023-06-02
C00638,Customer 00638,Small Business,Batticaloa,2023-07-08
C00639,Customer 00639,Consumer,Negombo,2023-09-04
C00640,Customer 00640,Small Business,Galle,2025-05-28
C00641,Customer 00641,Corporate,Colombo,2025-04-05
C00642,Customer 00642,Corporate,Anuradhapura,2024-07-29
C00643,Customer 00643,Small Business,Galle,2024-07-24
C00644,Customer 00644,Consumer,Negombo,2024-02-02
C00645,Customer 00645,Corporate,Kandy,2023-07-28
C00646,Customer 00646,Corporate,Kurunegala,2025-08-02
C00647,Customer 00647,Small Business,Jaffna,2023-04-05
C00648,Customer 00648,Corporate,Anuradhapura,2023-02-22
C00649,Customer 00649,Small Business,Colombo,2024-11-20
C00650,Customer 00650,Consumer,Jaffna,2025-06-13
C00651,Customer 00651,Small Business,Jaffna,2025-04-03
C00652,Customer 00652,Consumer,Kurunegala,2024-05-05
C00653,Customer 00653,Consumer,Jaffna,2023-11-07
C00654,Customer 00654,Consumer,Kandy,2025-08-17
C00655,Customer 00655,Corporate,Jaffna,2025-02-03
C00656,Customer 00656,Small Business,Jaffna,2024-12-13
C00657,Customer 00657,Consumer,Kurunegala,2024-02-11
C00658,Customer 00658,Corporate,Anuradhapura,2025-03-05
C00659,Customer 00659,Small Business,Kurunegala,2024-04-22
C00660,Customer 00660,Corporate,Kurunegala,2023-11-12
C00661,Customer 00661,Corporate,Batticaloa,2024-06-09
C00662,Customer 00662,Small Business,Batticaloa,2023-04-11
C00663,Customer 00663,Corporate,Jaffna,2025-02-18
C00664,Customer 00664,Corporate,Anuradhapura,2024-01-15
C00665,Customer 00665,Small Business,Jaffna,2023-02-16
C00666,Customer 00666,Consumer,Colombo,2025-01-29
C00667,Customer 00667,Small Business,Anuradhapura,2023-09-25
C00668,Customer 00668,Consumer,Jaffna,2023-10-30
C00669,Customer 00669,Consumer,Anuradhapura,2023-12-04
C00670,Customer 00670,Consumer,Batticaloa,2024-08-06
C00671,Customer 00671,Small Business,Kurunegala,2024-07-17
C00672,Customer 00672,Corporate,Batticaloa,2023-09-21
C00673,Customer 00673,Consumer,Kurunegala,2024-04-16
C00674,Customer 00674,Consumer,Batticaloa,2023-06-23
C00675,Customer 00675,Small Business,Colombo,2023-07-08
C00676,Customer 00676,Consumer,Kandy,2024-06-20
C00677,Customer 00677,Small Business,Colombo,2025-08-25
C00678,Customer 00678,Consumer,Anuradhapura,2025-02-21
C00679,Customer 00679,Small Business,Jaffna,2023-05-21
C00680,Customer 00680,Small Business,Galle,2023-03-11
C00681,Customer 00681,Consumer,Batticaloa,2023-01-10
C00682,Customer 00682,Consumer,Batticaloa,2024-01-18
C00683,Customer 00683,Corporate,Colombo,2024-11-06
C00684,Customer 00684,Small Business,Anuradhapura,2023-01-07
C00685,Customer 00685,Consumer,Negombo,2023-01-13
C00686,Customer 00686,Corporate,Colombo,2024-07-02
C00687,Customer 00687,Small Business,Anuradhapura,2024-05-29
C00688,Customer 00688,Consumer,Kandy,2025-04-05
C00689,Customer 00689,Consumer,Galle,2025-07-29
C00690,Customer 00690,Consumer,Negombo,2023-09-04
C00691,Customer 00691,Corporate,Negombo,2025-04-14
C00692,Customer 00692,Corporate,Kandy,2025-03-25
C00693,Customer 00693,Corporate,Batticaloa,2024-01-18
C00694,Customer 00694,Consumer,Jaffna,2024-08-01
C00695,Customer 00695,Small Business,Kandy,2023-11-04
C00696,Customer 00696,Small Business,Colombo,2024-10-31
C00697,Customer 00697,Corporate,Anuradhapura,2023-04-06
C00698,Customer 00698,Small Business,Batticaloa,2024-01-22
C00699,Customer 00699,Small Business,Colombo,2023-02-27
C00700,Customer 00700,Consumer,Kandy,2024-12-20
C00701,Customer 00701,Corporate,Kurunegala,2024-05-26
C00702,Customer 00702,Consumer,Colombo,2024-08-02
C00703,Customer 00703,Consumer,Batticaloa,2023-08-24
C00704,Customer 00704,Consumer,Kandy,2023-10-05
C00705,Customer 00705,Corporate,Colombo,2024-12-01
C00706,Customer 00706,Corporate,Colombo,2023-07-03
C00707,Customer 00707,Consumer,Galle,2025-09-11
C00708,Customer 00708,Small Business,Anuradhapura,2025-02-09
C00709,Customer 00709,Consumer,Negombo,2025-08-09
C00710,Customer 00710,Small Business,Jaffna,2023-06-16
C00711,Customer 00711,Corporate,Kurunegala,2024-08-03
C00712,Customer 00712,Small Business,Galle,2024-01-29
C00713,Customer 00713,Small Business,Kandy,2025-03-20
C00714,Customer 00714,Small Business,Kurunegala,2024-05-27
C00715,Customer 00715,Consumer,Anuradhapura,2023-02-24
C00716,Customer 00716,Consumer,Kurunegala,2023-08-26
C00717,Customer 00717,Small Business,Anuradhapura,2024-09-11
C00718,Customer 00718,Corporate,Colombo,2025-09-19
C00719,Customer 00719,Corporate,Batticaloa,2024-10-11
C00720,Customer 00720,Consumer,Kurunegala,2024-05-17
C00721,Customer 00721,Corporate,Anuradhapura,2024-07-20
C00722,Customer 00722,Small Business,Anuradhapura,2023-07-10
C00723,Customer 00723,Small Business,Negombo,2023-03-29
C00724,Customer 00724,Consumer,Kandy,2025-03-28
C00725,Customer 00725,Corporate,Galle,2023-03-26
C00726,Customer 00726,Small Business,Galle,2024-01-25
C00727,Customer 00727,Corporate,Kurunegala,2025-01-27
C00728,Customer 00728,Consumer,Kandy,2024-01-05
C00729,Customer 00729,Corporate,Batticaloa,2023-01-06
C00730,Customer 00730,Corporate,Kandy,2024-01-04
C00731,Customer 00731,Consumer,Galle,2023-05-16
C00732,Customer 00732,Corporate,Anuradhapura,2024-03-17
C00733,Customer 00733,Consumer,Kandy,2023-04-16
C00734,Customer 00734,Small Business,Kandy,2023-12-29
C00735,Customer 00735,Small Business,Kurunegala,2024-09-03
C00736,Customer 00736,Corporate,Colombo,2025-06-03
C00737,Customer 00737,Corporate,Anuradhapura,2023-10-26
C00738,Customer 00738,Consumer,Jaffna,2025-03-08
C00739,Customer 00739,Small Business,Galle,2024-08-08
C00740,Customer 00740,Corporate,Galle,2024-12-02
C00741,Customer 00741,Corporate,Negombo,2023-05-23
C00742,Customer 00742,Corporate,Galle,2023-10-02
C00743,Customer 00743,Consumer,Anuradhapura,2023-03-06
C00744,Customer 00744,Corporate,Negombo,2023-10-10
C00745,Customer 00745,Consumer,Kurunegala,2024-05-10
C00746,Customer 00746,Consumer,Batticaloa,2023-09-15
C00747,Customer 00747,Small Business,Jaffna,2024-08-31
C00748,Customer 00748,Consumer,Galle,2024-04-13
C00749,Customer 00749,Consumer,Anuradhapura,2023-11-08
C00750,Customer 00750,Small Business,Anuradhapura,2023-12-07
C00751,Customer 00751,Corporate,Batticaloa,2025-04-03
C00752,Customer 00752,Corporate,Galle,2023-12-09
C00753,Customer 00753,Corporate,Jaffna,2023-11-04
C00754,Customer 00754,Corporate,Galle,2024-05-05
C00755,Customer 00755,Corporate,Kurunegala,2025-09-14
C00756,Customer 00756,Small Business,Batticaloa,2023-10-26
C00757,Customer 00757,Small Business,Jaffna,2025-09-17
C00758,Customer 00758,Corporate,Negombo,2023-11-30
C00759,Customer 00759,Corporate,Kurunegala,2025-04-16
C00760,Customer 00760,Small Business,Jaffna,2023-04-27
C00761,Customer 00761,Small Business,Galle,2024-08-29
C00762,Customer 00762,Small Business,Colombo,2024-11-29
C00763,Customer 00763,Small Business,Batticaloa,2025-09-02
C00764,Customer 00764,Small Business,Jaffna,2025-08-23
C00765,Customer 00765,Corporate,Kandy,2024-03-24
C00766,Customer 00766,Corporate,Batticaloa,2025-04-18
C00767,Customer 00767,Small Business,Negombo,2023-05-23
C00768,Customer 00768,Corporate,Galle,2023-09-05
C00769,Customer 00769,Corporate,Anuradhapura,2025-01-02
C00770,Customer 00770,Corporate,Batticaloa,2023-03-17
C00771,Customer 00771,Corporate,Anuradhapura,2024-08-19
C00772,Customer 00772,Consumer,Kurunegala,2024-07-10
C00773,Customer 00773,Small Business,Kandy,2024-12-19
C00774,Customer 00774,Consumer,Kurunegala,2023-04-22
C00775,Customer 00775,Small Business,Colombo,2023-06-20
C00776,Customer 00776,Small Business,Anuradhapura,2024-07-30
C00777,Customer 00777,Corporate,Anuradhapura,2025-09-17
C00778,Customer 00778,Consumer,Kandy,2023-04-19
C00779,Customer 00779,Consumer,Jaffna,2023-09-22
C00780,Customer 00780,Corporate,Anuradhapura,2024-04-01
C00781,Customer 00781,Small Business,Galle,2024-04-19
C00782,Customer 00782,Consumer,Batticaloa,2023-12-20
C00783,Customer 00783,Corporate,Anuradhapura,2023-04-18
C00784,Customer 00784,Consumer,Kandy,2025-07-31
C00785,Customer 00785,Small Business,Galle,2025-05-01
C00786,Customer 00786,Corporate,Kurunegala,2023-12-23
C00787,Customer 00787,Consumer,Batticaloa,2024-04-11
C00788,Customer 00788,Corporate,Kandy,2023-12-23
C00789,Customer 00789,Small Business,Batticaloa,2024-03-24
C00790,Customer 00790,Consumer,Negombo,2023-11-23
C00791,Customer 00791,Small Business,Kandy,2023-02-15
C00792,Customer 00792,Corporate,Kandy,2023-01-24
C00793,Customer 00793,Consumer,Jaffna,2024-11-24
C00794,Customer 00794,Consumer,Galle,2024-06-12
C00795,Customer 00795,Small Business,Anuradhapura,2023-12-05
C00796,Customer 00796,Corporate,Jaffna,2025-09-08
C00797,Customer 00797,Corporate,Galle,2025-03-27
C00798,Customer 00798,Small Business,Anuradhapura,2023-07-10
C00799,Customer 00799,Consumer,Jaffna,2024-02-10
C00800,Customer 00800,Small Business,Anuradhapura,2024-04-05
C00801,Customer 00801,Consumer,Jaffna,2024-02-03
C00802,Customer 00802,Corporate,Kandy,2023-07-30
C00803,Customer 00803,Consumer,Galle,2024-08-14
C00804,Customer 00804,Corporate,Jaffna,2024-01-10
C00805,Customer 00805,Consumer,Negombo,2024-04-13
C00806,Customer 00806,Corporate,Kurunegala,2024-11-17
C00807,Customer 00807,Corporate,Anuradhapura,2024-09-03
C00808,Customer 00808,Consumer,Kurunegala,2024-08-24
C00809,Customer 00809,Corporate,Galle,2023-12-27
C00810,Customer 00810,Small Business,Negombo,2025-04-13
C00811,Customer 00811,Small Business,Kandy,2025-07-29
C00812,Customer 00812,Consumer,Kurunegala,2024-11-19
C00813,Customer 00813,Consumer,Negombo,2023-05-01
C00814,Customer 00814,Consumer,Kurunegala,2023-04-30
C00815,Customer 00815,Consumer,Anuradhapura,2024-12-11
C00816,Customer 00816,Small Business,Galle,2024-03-04
C00817,Customer 00817,Corporate,Anuradhapura,2024-08-11
C00818,Customer 00818,Corporate,Galle,2023-07-10
C00819,Customer 00819,Consumer,Batticaloa,2024-07-22
C00820,Customer 00820,Consumer,Galle,2023-10-23
C00821,Customer 00821,Corporate,Colombo,2023-11-19
C00822,Customer 00822,Corporate,Colombo,2025-06-05
C00823,Customer 00823,Consumer,Jaffna,2024-05-11
C00824,Customer 00824,Corporate,Batticaloa,2025-04-14
C00825,Customer 00825,Small Business,Batticaloa,2024-02-23
C00826,Customer 00826,Small Business,Batticaloa,2024-03-01
C00827,Customer 00827,Consumer,Kandy,2024-05-15
C00828,Customer 00828,Consumer,Jaffna,2024-08-01
C00829,Customer 00829,Consumer,Negombo,2023-10-27
C00830,Customer 00830,Small Business,Negombo,2023-08-19
C00831,Customer 00831,Corporate,Batticaloa,2023-06-22
C00832,Customer 00832,Small Business,Kandy,2024-07-16
C00833,Customer 00833,Consumer,Negombo,2024-08-09
C00834,Customer 00834,Small Business,Kurunegala,2025-03-04
C00835,Customer 00835,Consumer,Batticaloa,2024-07-09
C00836,Customer 00836,Consumer,Anuradhapura,2024-07-13
C00837,Customer 00837,Small Business,Jaffna,2023-04-15
C00838,Customer 00838,Consumer,Batticaloa,2023-11-01
C00839,Customer 00839,Corporate,Kandy,2023-09-27
C00840,Customer 00840,Consumer,Jaffna,2024-03-25
C00841,Customer 00841,Small Business,Kurunegala,2023-08-03
C00842,Customer 00842,Small Business,Anuradhapura,2025-05-31
C00843,Customer 00843,Small Business,Galle,2023-06-19
C00844,Customer 00844,Consumer,Jaffna,2025-03-14
