order_id,order_ts,customer_id,product_id,store_id,quantity,unit_price,updated_ts
O0000283,2026-06-16 09:10:08,C04958,P0034,ST019,1,300.68,2026-06-16 09:10:08
O0000284,2026-07-18 20:44:27,C04303,P0006,ST012,2,365.68,2026-07-18 20:44:27
O0000285,2026-06-06 12:27:35,C03460,P0180,ST003,2,218.46,2026-06-06 12:27:35
O0000286,2026-08-26 13:30:25,C99999,P0130,ST005,2,306.8,2026-08-26 13:30:25
O0000287,2026-06-13 17:11:42,C03655,P0051,ST018,6,97.63,2026-06-13 17:11:42
O0000288,2026-08-02 09:50:42,C04769,P0048,ST014,2,38.22,2026-08-02 09:50:42
O0000289,2026-07-01 11:09:19,C03201,P0035,ST001,6,464.76,2026-07-01 11:09:19
O0000290,2026-06-03 09:33:42,C04798,P0069,ST017,1,31.27,2026-06-03 09:33:42
O0000291,2026-06-19 13:58:15,C01750,P0123,ST007,8,145.6,2026-06-19 13:58:15
O0000292,2026-06-29 09:11:24,C04436,P0142,ST003,3,383.61,2026-06-29 09:11:24
O0000293,2026-08-06 10:55:48,C03914,P0018,ST017,2,202.38,2026-08-06 10:55:48
O0000294,2026-07-03 18:48:26,C02964,P0161,ST008,5,141.29,2026-07-03 18:48:26
O0000295,2026-07-27 08:55:20,C03233,P0200,ST001,4,98.2,2026-07-27 08:55:20
O0000296,2026-07-19 14:28:38,C01044,P0058,ST016,7,404.59,2026-07-19 14:28:38
O0000297,2026-08-22 10:15:38,C02357,P0134,ST016,2,446.65,2026-08-22 10:15:38
O0000298,2026-06-05 14:04:35,C01193,P0022,ST002,6,182.91,2026-06-05 14:04:35
O0000299,2026-07-07 15:41:51,C02487,P0088,ST018,6,254.19,2026-07-07 15:41:51
O0000300,2026-08-01 16:31:24,C04830,P0194,ST018,3,49.25,2026-08-01 16:31:24
O0000301,2026-06-13 19:31:21,C04236,P0137,ST020,2,229.86,2026-06-13 19:31:21
O0000302,2026-07-06 12:55:18,C04207,P0153,ST008,6,245.65,2026-07-06 12:55:18
O0000303,2026-07-13 11:36:12,C02510,P0090,ST007,6,24.91,2026-07-13 11:36:12
O0000304,2026-07-24 12:16:38,C01543,P0109,ST020,3,177.52,2026-07-24 12:16:38
O0000305,2026-08-29 12:12:43,C02962,P0176,ST018,6,398.72,2026-08-29 12:12:43
O0000306,2026-07-31 17:33:11,C02388,P0031,ST008,4,486.03,2026-07-31 17:33:11
O0000307,2026-08-22 21:21:11,C04072,P0166,ST012,4,420.1,2026-08-22 21:21:11
O0000308,2026-07-06 17:29:34,C01199,P0088,ST009,2,254.19,2026-07-06 17:29:34
O0000309,2026-07-20 21:35:25,C00546,P0001,ST007,5,112.56,2026-07-20 21:35:25
O0000310,2026-07-30 16:37:52,C04188,P0071,ST019,7,203.68,2026-07-30 16:37:52
O0000311,2026-06-08 14:40:31,C00886,P0153,ST016,7,245.65,2026-06-08 14:40:31
O0000312,2026-06-17 10:11:07,C00447,P0093,ST002,2,58.6,2026-06-17 10:11:07
O0000313,2026-08-11 16:17:08,C03468,P0025,ST007,1,396.66,2026-08-11 16:17:08
O0000314,2026-08-13 08:00:07,C02271,P0087,ST010,7,104.19,2026-08-13 08:00:07
O0000315,2026-06-30 17:38:36,C02186,P0193,ST018,6,324.01,2026-06-30 17:38:36
O0000316,2026-06-21 08:35:37,C01802,P0082,ST006,7,307.0,2026-06-21 08:35:37
O0000317,2026-08-19 08:10:05,C02210,P0147,ST016,2,167.45,2026-08-19 08:10:05
O0000318,2026-07-24 11:15:29,C01357,P0157,ST006,4,297.17,2026-07-24 11:15:29
O0000319,2026-06-02 11:42:19,C04749,P0112,ST020,7,22.01,2026-06-02 11:42:19
O0000320,2026-07-01 09:54:05,C03639,P0105,ST015,3,113.55,2026-07-01 09:54:05
O0000321,2026-07-21 21:39:48,C00189,P0098,ST018,5,334.47,2026-07-21 21:39:48
O0000322,2026-08-27 15:27:50,C02805,P0135,ST011,1,389.87,2026-08-27 15:27:50
O0000323,2026-08-19 14:53:28,C01684,P0156,ST012,3,490.42,2026-08-19 14:53:28
O0000324,2026-08-17 21:44:43,C01380,P0097,ST013,4,449.77,2026-08-17 21:44:43
O0000325,2026-07-17 14:17:15,C02382,P0184,ST008,7,163.19,2026-07-17 14:17:15
O0000326,2026-08-01 08:43:59,C02000,P0145,ST003,8,71.77,2026-08-01 08:43:59
O0000327,2026-06-04 14:36:22,C03121,P0093,ST001,8,58.6,2026-06-04 14:36:22
O0000328,2026-07-29 14:05:27,C02853,P0066,ST008,5,79.93,2026-07-29 14:05:27
O0000329,2026-07-05 15:10:10,C04797,P0057,ST017,4,127.15,2026-07-05 15:10:10
O0000330,2026-07-20 13:03:48,C00738,P0059,ST006,2,28.14,2026-07-20 13:03:48
O0000331,2026-08-11 08:16:05,C02091,P0135,ST015,3,389.87,2026-08-11 08:16:05
O0000332,2026-07-27 12:55:58,C01877,P0048,ST014,5,38.22,2026-07-27 12:55:58
O0000333,2026-06-10 11:55:05,C00428,P0159,ST019,3,93.32,2026-06-10 11:55:05
O0000334,2026-08-01 14:57:10,C00141,P0061,ST007,2,85.66,2026-08-01 14:57:10
O0000335,2026-06-14 12:52:50,C04375,P0046,ST004,8,6.57,2026-06-14 12:52:50
O0000336,2026-07-19 19:11:09,C01531,P0137,ST008,1,229.86,2026-07-19 19:11:09
O0000337,2026-06-23 20:17:32,C04104,P0006,ST017,1,365.68,2026-06-23 20:17:32
O0000338,2026-06-23 08:30:09,C01982,P0034,ST020,6,300.68,2026-06-23 08:30:09
O0000339,2026-07-07 15:15:29,C00901,P0045,ST008,3,295.39,2026-07-07 15:15:29
O0000340,2026-06-07 09:24:08,C02353,P0001,ST015,8,112.56,2026-06-07 09:24:08
O0000341,2026-07-22 16:34:46,C04302,P0104,ST015,6,193.12,2026-07-22 16:34:46
O0000342,2026-08-14 19:53:47,C02060,P0104,ST017,7,193.12,2026-08-14 19:53:47
O0000343,2026-08-04 10:51:02,C00602,P0053,ST020,6,337.66,2026-08-04 10:51:02
O0000344,2026-06-16 17:57:26,C03080,,ST010,6,334.47,2026-06-16 17:57:26
O0000345,2026-08-03 11:48:01,C03568,P0056,ST005,8,72.67,2026-08-03 11:48:01
O0000346,2026-06-19 18:50:19,C02003,P0102,ST005,1,391.85,2026-06-19 18:50:19
O0000347,2026-07-28 12:31:25,C03811,P0120,ST012,4,278.54,2026-07-28 12:31:25
O0000348,2026-07-25 08:15:09,C00830,P0164,ST010,6,114.44,2026-07-25 08:15:09
O0000349,2026-07-31 14:56:41,C00640,P0111,ST020,5,91.75,2026-07-31 14:56:41
O0000350,2026-08-06 16:30:02,C00556,P0123,ST012,6,145.6,2026-08-06 16:30:02
O0000351,2026-08-05 10:00:06,C99999,P0038,ST009,1,489.06,2026-08-05 10:00:06
O0000352,2026-06-29 18:33:23,C03673,P0007,ST013,6,42.16,2026-06-29 18:33:23
O0000353,2026-07-30 13:39:20,C03015,P0073,ST002,2,211.35,2026-07-30 13:39:20
O0000354,2026-08-03 14:48:32,C04490,P0010,ST019,2,428.09,2026-08-03 14:48:32
O0000355,2026-06-21 21:24:21,C03604,P0170,ST009,3,389.56,2026-06-21 21:24:21
O0000356,2026-06-27 09:39:24,C03231,P0071,ST008,1,203.68,2026-06-27 09:39:24
O0000357,2026-06-03 10:12:26,C01587,P0146,ST014,3,354.09,2026-06-03 10:12:26
O0000358,2026-08-13 12:58:13,C00543,P0001,ST006,1,112.56,2026-08-13 12:58:13
O0000359,2026-08-02 20:04:14,C01357,P0120,ST016,2,278.54,2026-08-02 20:04:14
O0000360,2026-07-30 20:57:21,C03049,P0158,ST016,5,322.45,2026-07-30 20:57:21
O0000361,2026-08-11 21:47:21,C02675,P0162,ST017,3,128.38,2026-08-11 21:47:21
O0000362,2026-08-16 16:43:17,C02010,P0153,ST008,1,245.65,2026-08-16 16:43:17
O0000363,2026-07-06 13:32:19,C03316,P0128,ST002,5,337.38,2026-07-06 13:32:19
O0000364,2026-07-04 09:52:09,C01832,P0143,ST008,4,139.47,2026-07-04 09:52:09
O0000365,2026-06-21 09:44:34,C02974,P0130,ST014,7,306.8,2026-06-21 09:44:34
O0000366,2026-07-14 12:05:15,C03942,P0042,ST003,6,357.34,2026-07-14 12:05:15
O0000367,2026-06-09 14:25:52,C01262,P0111,ST014,8,91.75,2026-06-09 14:25:52
O0000368,2026-07-14 13:07:19,C03986,P0061,ST016,7,85.66,2026-07-14 13:07:19
O0000369,2026-07-23 14:54:15,C01993,P0074,ST020,3,467.55,2026-07-23 14:54:15
O0000370,2026-08-17 13:37:24,C00825,P0022,ST003,2,182.91,2026-08-17 13:37:24
O0000371,2026-06-03 10:34:27,C00757,P0127,ST005,-1,49.41,2026-06-03 10:34:27
O0000372,2026-06-24 08:08:18,C02927,P0094,ST019,2,274.16,2026-06-24 08:08:18
O0000373,2026-07-11 13:06:02,C00675,P0150,ST002,1,240.06,2026-07-11 13:06:02
O0000374,2026-06-26 20:10:57,C04018,P0101,ST004,5,441.06,2026-06-26 20:10:57
O0000375,2026-08-19 21:33:04,C02331,P0157,ST005,2,297.17,2026-08-19 21:33:04
O0000376,2026-07-05 10:41:49,C04218,P0180,ST004,8,218.46,2026-07-05 10:41:49
O0000377,2026-08-29 12:02:25,C01334,P0087,ST016,8,104.19,2026-08-29 12:02:25
O0000378,2026-08-06 12:18:41,C03286,P0181,ST014,4,354.53,2026-08-06 12:18:41
O0000379,2026-07-11 18:20:13,C03779,P0062,ST005,3,432.73,2026-07-11 18:20:13
O0000380,2026-06-09 17:56:07,C00883,P0038,ST015,3,489.06,2026-06-09 17:56:07
O0000381,2026-06-11 12:49:21,C02622,P0177,ST019,4,175.56,2026-06-11 12:49:21
O0000382,2026-07-27 14:07:59,C04523,P0165,ST019,5,377.85,2026-07-27 14:07:59
O0000383,2026-06-28 15:41:02,C01283,P0094,ST013,4,274.16,2026-06-28 15:41:02
O0000384,2026-06-08 08:53:54,C03192,P0065,ST006,8,213.23,2026-06-08 08:53:54
O0000385,2026-07-22 20:45:55,C03684,P0083,ST005,6,334.93,2026-07-22 20:45:55
O0000386,2026-08-31 14:42:20,C04642,P0193,ST006,1,324.01,2026-08-31 14:42:20
O0000387,2026-06-23 12:26:05,C02741,P0125,ST005,1,257.05,2026-06-23 12:26:05
O0000388,2026-07-02 16:38:31,C01657,P0072,ST006,7,290.72,2026-07-02 16:38:31
O0000389,2026-06-03 18:23:45,C03056,P0088,ST011,1,254.19,2026-06-03 18:23:45
O0000390,2026-08-05 11:13:09,C04137,P0086,ST009,7,138.36,2026-08-05 11:13:09
O0000391,2026-08-16 17:59:39,C03564,P0051,ST002,8,97.63,2026-08-16 17:59:39
O0000392,2026-08-16 16:18:34,C03740,P0194,ST002,5,49.25,2026-08-16 16:18:34
O0000393,2026-07-24 17:40:50,C03888,P0017,ST014,8,116.84,2026-07-24 17:40:50
O0000394,2026-08-18 17:14:59,C04841,P0081,ST008,8,220.78,2026-08-18 17:14:59
O0000395,2026-08-24 21:02:52,C04748,P0059,ST009,7,28.14,2026-08-24 21:02:52
O0000396,2026-08-08 11:02:14,C01958,P0116,ST013,1,184.02,2026-08-08 11:02:14
O0000397,2026-06-11 20:51:17,C04478,P0138,ST014,1,475.17,2026-06-11 20:51:17
O0000398,2026-08-22 20:19:49,C00420,P0154,ST016,4,17.43,2026-08-22 20:19:49
O0000399,2026-08-11 12:49:07,C03187,P0061,ST018,6,85.66,2026-08-11 12:49:07
O0000400,2026-08-24 11:00:43,C00653,P0110,ST011,4,469.8,2026-08-24 11:00:43
O0000401,2026-06-04 09:08:59,C02116,P0192,ST006,5,278.92,2026-06-04 09:08:59
O0000402,2026-07-25 10:57:27,C01343,P0053,ST012,2,337.66,2026-07-25 10:57:27
O0000403,2026-07-08 12:34:44,C00562,P0141,ST003,3,376.63,2026-07-08 12:34:44
O0000404,2026-06-02 11:04:49,C02213,P0198,ST006,2,127.95,2026-06-02 11:04:49
O0000405,2026-07-15 09:32:49,C04380,P0200,ST015,2,98.2,2026-07-15 09:32:49
O0000406,2026-08-19 12:50:05,C00754,P0092,ST012,3,277.19,2026-08-19 12:50:05
O0000407,2026-06-26 16:16:46,C00708,P0005,ST003,3,424.2,2026-06-26 16:16:46
O0000408,2026-06-22 16:52:44,C99999,P0137,ST016,6,229.86,2026-06-22 16:52:44
O0000409,2026-07-21 20:48:27,C04198,P0027,ST013,4,265.97,2026-07-21 20:48:27
O0000410,2026-08-20 18:30:49,C00549,P0151,ST008,8,377.48,2026-08-20 18:30:49
O0000411,2026-07-30 14:20:41,C01632,P0095,ST002,1,216.6,2026-07-30 14:20:41
O0000412,2026-06-02 17:22:01,C03052,P0171,ST011,7,56.73,2026-06-02 17:22:01
O0000413,2026-06-02 13:55:29,C01099,P0022,ST004,2,182.91,2026-06-02 13:55:29
O0000414,2026-08-01 15:35:35,C02792,P0186,ST004,1,286.22,2026-08-01 15:35:35
O0000415,2026-08-22 13:15:19,C03487,P0138,ST010,1,475.17,2026-08-22 13:15:19
O0000416,2026-06-09 12:42:08,C02116,P0179,ST013,3,425.24,2026-06-09 12:42:08
O0000417,2026-07-24 09:33:23,C04082,P0020,ST010,5,74.01,2026-07-24 09:33:23
O0000418,2026-06-05 12:20:11,C00763,P0183,ST005,2,234.04,2026-06-05 12:20:11
O0000419,2026-06-14 12:49:21,C01014,P0082,ST006,4,307.0,2026-06-14 12:49:21
O0000420,2026-06-12 11:03:17,C04508,P0080,ST018,2,440.0,2026-06-12 11:03:17
O0000421,2026-08-11 17:55:44,C02435,P0140,ST018,5,372.6,2026-08-11 17:55:44
O0000422,2026-07-23 20:59:02,C03443,P0080,ST003,6,440.0,2026-07-23 20:59:02
O0000423,2026-06-08 10:04:06,C00033,P0151,ST004,8,377.48,2026-06-08 10:04:06
O0000424,2026-07-18 14:34:06,C01301,P0068,ST019,4,31.41,2026-07-18 14:34:06
O0000425,2026-06-23 10:41:58,C00851,P0146,ST001,8,354.09,2026-06-23 10:41:58
O0000426,2026-08-31 10:10:47,C04176,P0175,ST008,-7,53.64,2026-08-31 10:10:47
O0000427,2026-08-07 12:36:50,C01537,P0187,ST016,4,17.26,2026-08-07 12:36:50
O0000428,2026-06-29 17:42:24,C04324,P0050,ST010,6,123.77,2026-06-29 17:42:24
O0000429,2026-08-16 14:58:37,C02207,P0074,ST008,2,467.55,2026-08-16 14:58:37
O0000430,2026-07-04 18:38:31,C00939,P0001,ST013,4,112.56,2026-07-04 18:38:31
O0000431,2026-08-29 10:36:11,C04754,P0165,ST004,4,377.85,2026-08-29 10:36:11
O0000432,2026-06-07 11:15:47,C00592,P0012,ST013,3,83.84,2026-06-07 11:15:47
O0000433,2026-07-07 09:36:00,C01722,P0167,ST004,1,65.73,2026-07-07 09:36:00
O0000434,2026-07-15 11:28:09,C01010,P0038,ST012,6,489.06,2026-07-15 11:28:09
O0000435,2026-07-20 18:33:43,C03633,P0071,ST007,3,203.68,2026-07-20 18:33:43
O0000436,2026-07-17 11:55:42,C01989,P0170,ST016,8,389.56,2026-07-17 11:55:42
O0000437,2026-07-27 08:16:00,C03798,P0111,ST006,1,91.75,2026-07-27 08:16:00
O0000438,2026-06-09 19:29:33,C01670,P0075,ST014,2,121.63,2026-06-09 19:29:33
O0000439,2026-06-20 12:17:11,C00113,P0110,ST016,2,469.8,2026-06-20 12:17:11
O0000440,2026-07-16 12:41:14,C01646,P0116,ST009,8,184.02,2026-07-16 12:41:14
O0000441,2026-07-06 10:30:14,C01094,P0113,ST001,4,365.09,2026-07-06 10:30:14
O0000442,2026-07-21 11:35:32,C01186,P0165,ST004,5,377.85,2026-07-21 11:35:32
O0000443,2026-08-07 12:44:06,C04232,,ST010,7,37.06,2026-08-07 12:44:06
O0000444,2026-08-13 09:15:57,C02066,P0073,ST008,3,211.35,2026-08-13 09:15:57
O0000445,2026-08-08 08:09:01,C04538,P0084,ST014,-6,469.65,2026-08-08 08:09:01
O0000446,2026-06-26 10:06:46,C03481,P0079,ST009,5,68.83,2026-06-26 10:06:46
O0000447,2026-08-21 14:42:53,C04631,P0155,ST019,6,362.92,2026-08-21 14:42:53
O0000448,2026-08-01 17:12:56,C02661,P0063,ST002,6,191.35,2026-08-01 17:12:56
O0000449,2026-07-02 16:21:31,C03530,P0059,ST018,1,28.14,2026-07-02 16:21:31
O0000450,2026-06-15 17:57:08,C03365,P0060,ST002,4,484.59,2026-06-15 17:57:08
O0000451,2026-08-09 19:04:06,C04494,P0175,ST015,3,53.64,2026-08-09 19:04:06
O0000452,2026-06-29 11:23:06,C02101,P0010,ST001,7,428.09,2026-06-29 11:23:06
O0000453,2026-07-07 18:37:56,C01713,P0116,ST003,6,184.02,2026-07-07 18:37:56
O0000454,2026-08-19 09:05:51,C04902,P0065,ST018,4,213.23,2026-08-19 09:05:51
O0000455,2026-08-29 12:34:10,C00053,P0169,ST016,4,86.39,2026-08-29 12:34:10
O0000456,2026-07-14 09:05:32,C01879,P0150,ST019,-5,240.06,2026-07-14 09:05:32
O0000457,2026-08-30 13:59:22,C99999,P0193,ST018,3,324.01,2026-08-30 13:59:22
O0000458,2026-06-14 18:36:01,C02255,P0171,ST007,3,56.73,2026-06-14 18:36:01
O0000459,2026-07-01 19:02:46,C01605,P0046,ST007,4,6.57,2026-07-01 19:02:46
O0000460,2026-07-30 08:42:28,C01102,P0058,ST002,2,404.59,2026-07-30 08:42:28
O0000461,2026-06-28 13:40:48,C02455,P0195,ST014,3,155.18,2026-06-28 13:40:48
O0000462,2026-06-22 15:24:00,C03069,P0044,ST002,3,126.21,2026-06-22 15:24:00
O0000463,2026-07-25 09:05:48,C01735,P0041,ST003,3,482.29,2026-07-25 09:05:48
O0000464,2026-07-27 11:44:52,C02181,P0043,ST017,6,220.74,2026-07-27 11:44:52
O0000465,2026-06-22 21:38:34,C04648,P0170,ST007,8,389.56,2026-06-22 21:38:34
O0000466,2026-08-19 21:50:28,C02587,P0072,ST009,4,290.72,2026-08-19 21:50:28
O0000467,2026-06-04 11:25:18,C04387,P0097,ST015,2,449.77,2026-06-04 11:25:18
O0000468,2026-06-16 20:44:08,C01883,P0014,ST018,2,305.74,2026-06-16 20:44:08
O0000469,2026-07-22 18:37:45,C01108,P0189,ST002,3,172.15,2026-07-22 18:37:45
O0000470,2026-07-01 20:08:15,C04165,P0013,ST020,2,351.8,2026-07-01 20:08:15
O0000471,2026-08-11 09:21:33,C00767,P0138,ST009,5,475.17,2026-08-11 09:21:33
O0000472,2026-06-19 21:11:02,C04019,P0110,ST007,3,469.8,2026-06-19 21:11:02
O0000473,2026-06-30 19:40:05,C01211,P0133,ST020,8,124.26,2026-06-30 19:40:05
O0000474,2026-08-22 16:05:47,C02637,P0195,ST015,3,155.18,2026-08-22 16:05:47
O0000475,2026-07-15 08:02:48,C00224,P0003,ST001,1,172.1,2026-07-15 08:02:48
O0000476,2026-06-23 20:47:51,C04800,P0164,ST003,2,114.44,2026-06-23 20:47:51
O0000477,2026-08-02 20:06:28,C03044,P0138,ST002,1,475.17,2026-08-02 20:06:28
O0000478,2026-07-17 13:24:43,C04129,P0030,ST010,5,219.08,2026-07-17 13:24:43
O0000479,2026-06-12 16:52:09,C04722,P0154,ST018,8,17.43,2026-06-12 16:52:09
O0000480,2026-08-07 20:04:09,C02368,P0045,ST017,1,295.39,2026-08-07 20:04:09
O0000481,2026-08-01 08:32:27,C00216,P0120,ST002,-1,278.54,2026-08-01 08:32:27
O0000482,2026-07-05 11:24:22,C02798,P0163,ST003,6,375.27,2026-07-05 11:24:22
O0000483,2026-07-07 16:09:25,C04613,P0097,ST004,4,449.77,2026-07-07 16:09:25
O0000484,2026-07-06 16:14:20,C00402,P0095,ST012,5,216.6,2026-07-06 16:14:20
O0000485,2026-08-14 14:46:02,C00323,P0142,ST016,1,383.61,2026-08-14 14:46:02
O0000486,2026-07-02 14:38:54,C04574,P0158,ST015,6,322.45,2026-07-02 14:38:54
O0000487,2026-06-04 20:39:49,C04308,P0163,ST006,3,375.27,2026-06-04 20:39:49
O0000488,2026-07-06 20:03:59,C03209,P0032,ST009,2,435.65,2026-07-06 20:03:59
O0000489,2026-08-08 19:00:16,C02119,P0161,ST006,8,141.29,2026-08-08 19:00:16
O0000490,2026-07-03 16:12:24,C01538,P0184,ST017,2,163.19,2026-07-03 16:12:24
O0000491,2026-07-03 10:43:04,C03278,P0037,ST020,5,45.57,2026-07-03 10:43:04
O0000492,2026-08-07 17:41:42,C02520,P0171,ST014,5,56.73,2026-08-07 17:41:42
O0000493,2026-07-03 14:48:45,C03017,P0034,ST017,7,300.68,2026-07-03 14:48:45
O0000494,2026-07-11 20:16:05,C00335,P0119,ST013,5,334.45,2026-07-11 20:16:05
O0000495,2026-08-21 14:10:22,C03062,P0193,ST010,1,324.01,2026-08-21 14:10:22
O0000496,2026-07-01 19:43:23,C04453,P0088,ST006,5,254.19,2026-07-01 19:43:23
O0000497,2026-06-04 18:05:30,C02521,P0097,ST014,5,449.77,2026-06-04 18:05:30
O0000498,2026-08-06 17:52:33,C00185,P0130,ST008,2,306.8,2026-08-06 17:52:33
O0000499,2026-08-12 19:32:33,C02257,P0046,ST011,3,6.57,2026-08-12 19:32:33
O0000500,2026-08-30 08:43:44,C00308,P0088,ST010,1,254.19,2026-08-30 08:43:44
O0000501,2026-07-09 11:13:58,C01712,P0056,ST012,4,72.67,2026-07-09 11:13:58
O0000502,2026-07-04 17:20:56,C01001,P0182,ST013,4,309.11,2026-07-04 17:20:56
O0000503,2026-06-15 09:06:45,C03726,P0154,ST017,8,17.43,2026-06-15 09:06:45
O0000504,2026-06-17 16:03:38,C01976,P0051,ST019,2,97.63,2026-06-17 16:03:38
O0000505,2026-06-27 15:13:08,C02647,P0104,ST008,1,193.12,2026-06-27 15:13:08
O0000506,2026-06-06 19:04:05,C04137,P0193,ST016,6,324.01,2026-06-06 19:04:05
O0000507,2026-13-45 99:99:99,C04527,P0105,ST017,1,113.55,2026-06-14 15:32:54
O0000508,2026-06-25 11:52:01,C04802,P0008,ST004,6,289.94,2026-06-25 11:52:01
O0000509,2026-06-16 16:08:53,C04292,P0153,ST001,4,245.65,2026-06-16 16:08:53
O0000510,2026-07-14 15:40:44,C02162,P0128,ST010,2,337.38,2026-07-14 15:40:44
O0000511,2026-07-25 08:56:39,C01751,P0175,ST013,6,53.64,2026-07-25 08:56:39
O0000512,2026-07-16 10:56:03,C02550,P0020,ST020,2,74.01,2026-07-16 10:56:03
O0000513,2026-08-08 18:49:36,C00892,P0074,ST018,5,467.55,2026-08-08 18:49:36
O0000514,2026-07-22 16:30:21,C04806,P0007,ST005,7,42.16,2026-07-22 16:30:21
O0000515,2026-06-22 11:38:38,C01212,P0130,ST003,4,306.8,2026-06-22 11:38:38
O0000516,2026-07-14 13:26:04,C02091,P0024,ST002,5,430.97,2026-07-14 13:26:04
O0000517,2026-08-09 14:47:02,C00175,P0094,ST011,4,274.16,2026-08-09 14:47:02
O0000518,2026-07-22 14:27:50,C00380,P0191,ST017,2,45.55,2026-07-22 14:27:50
O0000519,2026-06-18 14:49:54,C00346,P0005,ST007,1,424.2,2026-06-18 14:49:54
O0000520,2026-06-28 13:24:25,C00725,P0156,ST001,7,490.42,2026-06-28 13:24:25
O0000521,2026-07-30 09:20:47,C00819,P0055,ST006,4,126.58,2026-07-30 09:20:47
O0000522,2026-07-15 13:03:52,C04171,P0111,ST018,3,91.75,2026-07-15 13:03:52
O0000523,2026-06-15 15:40:54,C03478,P0125,ST018,3,257.05,2026-06-15 15:40:54
O0000524,2026-08-08 21:16:18,C00331,P0192,ST004,4,278.92,2026-08-08 21:16:18
O0000525,2026-08-11 08:50:33,C01590,P0115,ST011,5,25.06,2026-08-11 08:50:33
O0000526,2026-08-26 16:47:57,C01119,P0136,ST014,1,27.96,2026-08-26 16:47:57
O0000527,2026-08-23 13:39:46,C00438,P0032,ST004,6,435.65,2026-08-23 13:39:46
O0000528,2026-08-29 08:38:52,C04157,P0013,ST012,2,351.8,2026-08-29 08:38:52
O0000529,2026-07-08 17:11:59,C03712,P0005,ST009,3,424.2,2026-07-08 17:11:59
O0000530,2026-08-17 19:36:39,C03447,P0161,ST020,7,141.29,2026-08-17 19:36:39
O0000531,2026-08-25 12:53:35,C04954,P0165,ST020,8,377.85,2026-08-25 12:53:35
O0000532,2026-08-07 12:09:34,C04746,P0094,ST013,4,274.16,2026-08-07 12:09:34
O0000533,2026-08-13 09:18:01,C04100,P0198,ST010,4,127.95,2026-08-13 09:18:01
O0000534,2026-06-26 09:11:53,C01828,P0200,ST010,3,98.2,2026-06-26 09:11:53
O0000535,2026-07-27 14:36:35,C03341,P0015,ST020,1,84.21,2026-07-27 14:36:35
O0000536,2026-08-01 10:25:40,C03746,P0031,ST014,1,486.03,2026-08-01 10:25:40
O0000537,2026-06-24 19:13:19,C01869,P0144,ST017,4,119.54,2026-06-24 19:13:19
O0000538,2026-08-25 17:58:23,C01999,P0167,ST017,3,65.73,2026-08-25 17:58:23
O0000539,2026-08-12 20:01:53,C00026,P0073,ST012,7,211.35,2026-08-12 20:01:53
O0000540,2026-06-17 10:57:44,C99999,P0145,ST014,6,71.77,2026-06-17 10:57:44
O0000541,2026-06-20 14:37:48,C04461,P0092,ST005,7,277.19,2026-06-20 14:37:48
O0000542,2026-06-13 20:35:24,C03100,P0147,ST012,7,167.45,2026-06-13 20:35:24
O0000543,2026-06-29 08:35:30,C00805,P0110,ST005,4,469.8,2026-06-29 08:35:30
O0000544,2026-07-12 17:21:59,C00985,P0193,ST009,4,324.01,2026-07-12 17:21:59
O0000545,2026-07-23 16:09:15,C02546,P0151,ST017,5,377.48,2026-07-23 16:09:15
O0000546,2026-06-07 21:01:53,C03920,P0043,ST008,-1,220.74,2026-06-07 21:01:53
O0000547,2026-08-06 14:38:25,C00513,P0100,ST002,2,432.71,2026-08-06 14:38:25
O0000548,2026-07-21 16:12:04,C01584,P0021,ST020,6,374.27,2026-07-21 16:12:04
O0000549,2026-06-05 08:04:24,C00459,P0136,ST020,5,27.96,2026-06-05 08:04:24
O0000550,2026-08-21 17:04:54,C02633,P0189,ST002,8,172.15,2026-08-21 17:04:54
O0000551,2026-06-24 21:40:33,C04772,P0051,ST015,7,97.63,2026-06-24 21:40:33
O0000552,2026-06-08 19:23:14,C02293,P0164,ST009,1,114.44,2026-06-08 19:23:14
O0000553,2026-07-28 15:38:18,C01330,P0101,ST002,8,441.06,2026-07-28 15:38:18
O0000554,2026-07-23 20:55:26,C01066,P0172,ST020,3,289.17,2026-07-23 20:55:26
O0000555,2026-08-12 20:05:47,C03885,P0126,ST013,1,330.45,2026-08-12 20:05:47
O0000556,2026-08-13 19:59:38,C02159,P0018,ST001,7,202.38,2026-08-13 19:59:38
O0000557,2026-08-27 16:16:04,C01626,P0050,ST007,8,123.77,2026-08-27 16:16:04
O0000558,2026-06-18 13:22:45,C01660,P0044,ST012,7,126.21,2026-06-18 13:22:45
O0000559,2026-08-10 09:29:00,C01346,P0053,ST004,2,337.66,2026-08-10 09:29:00
O0000560,2026-06-02 14:07:14,C03457,P0193,ST008,6,324.01,2026-06-02 14:07:14
O0000561,2026-08-04 16:36:22,C00994,P0097,ST007,4,449.77,2026-08-04 16:36:22
O0000562,2026-08-26 16:18:19,C04855,P0068,ST002,3,31.41,2026-08-26 16:18:19
O0000563,2026-07-13 08:09:55,C02409,P0102,ST017,1,391.85,2026-07-13 08:09:55
O0000564,2026-06-14 14:17:18,C01938,P0014,ST015,4,305.74,2026-06-14 14:17:18
O0000565,2026-06-15 14:30:34,C01162,P0028,ST015,8,341.1,2026-06-15 14:30:34
O0000566,2026-06-23 10:04:00,C00756,P0042,ST016,3,357.34,2026-06-23 10:04:00
